No.,Time,Source,Destination,Length,Protocol,TCP Delta,Sequence Number,TCP Segment Len,ACK,Calculated window size,Bytes in flight,Info,Phase
6515,8.293829,192.168.10.184,192.168.10.196,1514,iPerf3,0,8618982,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6516,8.29383,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8620442,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6517,8.29383,192.168.10.184,192.168.10.196,1514,iPerf3,0,8621902,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6518,8.293831,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8623362,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6519,8.293831,192.168.10.184,192.168.10.196,1514,iPerf3,0,8624822,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6520,8.295049,192.168.10.196,192.168.10.184,54,TCP,0.001218,1,0,8462762,212992,,5201  >  52343 [ACK] Seq=1 Ack=8462762 Win=212992 Len=0,
6521,8.295196,192.168.10.184,192.168.10.196,1514,iPerf3,0.000147,8626282,1460,1,262144,164980,52343  >  5201[BoundErrorUnreassembled Packet],
6522,8.295197,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8627742,1460,1,262144,166440,52343  >  5201[BoundErrorUnreassembled Packet],
6523,8.295197,192.168.10.184,192.168.10.196,1514,iPerf3,0,8629202,1460,1,262144,167900,52343  >  5201[BoundErrorUnreassembled Packet],
6524,8.295198,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8630662,1460,1,262144,169360,52343  >  5201[BoundErrorUnreassembled Packet],
6525,8.295198,192.168.10.184,192.168.10.196,1514,iPerf3,0,8632122,1460,1,262144,170820,52343  >  5201[BoundErrorUnreassembled Packet],
6526,8.295199,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8633582,1460,1,262144,172280,52343  >  5201[BoundErrorUnreassembled Packet],
6527,8.295199,192.168.10.184,192.168.10.196,1514,iPerf3,0,8635042,1460,1,262144,173740,52343  >  5201[BoundErrorUnreassembled Packet],
6528,8.2952,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8636502,1460,1,262144,175200,52343  >  5201[BoundErrorUnreassembled Packet],
6529,8.2952,192.168.10.184,192.168.10.196,1514,iPerf3,0,8637962,1460,1,262144,176660,52343  >  5201[BoundErrorUnreassembled Packet],
6530,8.2952,192.168.10.184,192.168.10.196,1514,iPerf3,0,8639422,1460,1,262144,178120,52343  >  5201[BoundErrorUnreassembled Packet],
6531,8.295201,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8640882,1460,1,262144,179580,52343  >  5201[BoundErrorUnreassembled Packet],
6532,8.295201,192.168.10.184,192.168.10.196,1514,iPerf3,0,8642342,1460,1,262144,181040,52343  >  5201[BoundErrorUnreassembled Packet],
6533,8.295202,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8643802,1460,1,262144,182500,52343  >  5201[BoundErrorUnreassembled Packet],
6534,8.295202,192.168.10.184,192.168.10.196,1514,iPerf3,0,8645262,1460,1,262144,183960,52343  >  5201[BoundErrorUnreassembled Packet],
6535,8.295203,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8646722,1460,1,262144,185420,52343  >  5201[BoundErrorUnreassembled Packet],
6536,8.295204,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8648182,1460,1,262144,186880,52343  >  5201[BoundErrorUnreassembled Packet],
6537,8.295204,192.168.10.184,192.168.10.196,1514,iPerf3,0,8649642,1460,1,262144,188340,52343  >  5201[BoundErrorUnreassembled Packet],
6538,8.295204,192.168.10.184,192.168.10.196,1514,iPerf3,0,8651102,1460,1,262144,189800,52343  >  5201[BoundErrorUnreassembled Packet],
6539,8.295205,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8652562,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6540,8.295205,192.168.10.184,192.168.10.196,1514,iPerf3,0,8654022,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6541,8.295206,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8655482,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6542,8.295206,192.168.10.184,192.168.10.196,1514,iPerf3,0,8656942,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6543,8.295207,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8658402,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6544,8.295207,192.168.10.184,192.168.10.196,1514,iPerf3,0,8659862,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6545,8.295208,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8661322,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6546,8.295208,192.168.10.184,192.168.10.196,1514,iPerf3,0,8662782,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6547,8.295208,192.168.10.184,192.168.10.196,1514,iPerf3,0,8664242,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6548,8.295209,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8665702,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6549,8.295209,192.168.10.184,192.168.10.196,1514,iPerf3,0,8667162,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6550,8.320673,192.168.10.196,192.168.10.184,54,TCP,0.025464,1,0,8464222,212992,,5201  >  52343 [ACK] Seq=1 Ack=8464222 Win=212992 Len=0,
6551,8.320782,192.168.10.184,192.168.10.196,1514,iPerf3,0.000109,8668622,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6552,8.361697,192.168.10.196,192.168.10.184,54,TCP,0.040915,1,0,8481742,212992,,5201  >  52343 [ACK] Seq=1 Ack=8481742 Win=212992 Len=0,
6553,8.361853,192.168.10.184,192.168.10.196,1514,iPerf3,0.000156,8670082,1460,1,262144,189800,52343  >  5201[BoundErrorUnreassembled Packet],
6554,8.361854,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8671542,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6555,8.361855,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8673002,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6556,8.361855,192.168.10.184,192.168.10.196,1514,iPerf3,0,8674462,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6557,8.361856,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8675922,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6558,8.361857,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8677382,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6559,8.361857,192.168.10.184,192.168.10.196,1514,iPerf3,0,8678842,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6560,8.361858,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8680302,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6561,8.361859,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8681762,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6562,8.361859,192.168.10.184,192.168.10.196,1514,iPerf3,0,8683222,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6563,8.36186,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8684682,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6564,8.361861,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8686142,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6565,8.361861,192.168.10.184,192.168.10.196,1514,iPerf3,0,8687602,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6566,8.402546,192.168.10.196,192.168.10.184,54,TCP,0.040685,1,0,8489042,212992,,5201  >  52343 [ACK] Seq=1 Ack=8489042 Win=212992 Len=0,
6567,8.402668,192.168.10.184,192.168.10.196,1514,iPerf3,0.000122,8689062,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6568,8.402669,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8690522,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6569,8.402669,192.168.10.184,192.168.10.196,1514,iPerf3,0,8691982,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6570,8.40267,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8693442,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6571,8.402671,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8694902,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6572,8.403178,192.168.10.196,192.168.10.184,54,TCP,0.000507,1,0,8506562,212992,,5201  >  52343 [ACK] Seq=1 Ack=8506562 Win=212992 Len=0,
6573,8.403328,192.168.10.184,192.168.10.196,1514,iPerf3,0.00015,8696362,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6574,8.403329,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8697822,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6575,8.40333,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8699282,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6576,8.403331,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8700742,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6577,8.403331,192.168.10.184,192.168.10.196,1514,iPerf3,0,8702202,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6578,8.403332,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8703662,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6579,8.403332,192.168.10.184,192.168.10.196,1514,iPerf3,0,8705122,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6580,8.403333,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8706582,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6581,8.403334,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8708042,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6582,8.403334,192.168.10.184,192.168.10.196,1514,iPerf3,0,8709502,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6583,8.403335,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8710962,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6584,8.403336,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8712422,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6585,8.403871,192.168.10.196,192.168.10.184,54,TCP,0.000535,1,0,8519702,212992,,5201  >  52343 [ACK] Seq=1 Ack=8519702 Win=212992 Len=0,
6586,8.404012,192.168.10.184,192.168.10.196,1514,iPerf3,0.000141,8713882,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6587,8.404013,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8715342,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6588,8.404014,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8716802,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6589,8.404014,192.168.10.184,192.168.10.196,1514,iPerf3,0,8718262,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6590,8.404015,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8719722,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6591,8.404016,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8721182,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6592,8.404016,192.168.10.184,192.168.10.196,1514,iPerf3,0,8722642,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6593,8.404017,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8724102,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6594,8.404018,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8725562,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6595,8.405282,192.168.10.196,192.168.10.184,54,TCP,0.001264,1,0,8543062,212992,,5201  >  52343 [ACK] Seq=1 Ack=8543062 Win=212992 Len=0,
6596,8.405448,192.168.10.184,192.168.10.196,1514,iPerf3,0.000166,8727022,1460,1,262144,185420,52343  >  5201[BoundErrorUnreassembled Packet],
6597,8.405449,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8728482,1460,1,262144,186880,52343  >  5201[BoundErrorUnreassembled Packet],
6598,8.405449,192.168.10.184,192.168.10.196,1514,iPerf3,0,8729942,1460,1,262144,188340,52343  >  5201[BoundErrorUnreassembled Packet],
6599,8.40545,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8731402,1460,1,262144,189800,52343  >  5201[BoundErrorUnreassembled Packet],
6600,8.405451,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8732862,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6601,8.405451,192.168.10.184,192.168.10.196,1514,iPerf3,0,8734322,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6602,8.405452,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8735782,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6603,8.405453,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8737242,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6604,8.405454,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8738702,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6605,8.405454,192.168.10.184,192.168.10.196,1514,iPerf3,0,8740162,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6606,8.405455,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8741622,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6607,8.405456,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8743082,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6608,8.405456,192.168.10.184,192.168.10.196,1514,iPerf3,0,8744542,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6609,8.405457,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8746002,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6610,8.405458,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8747462,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6611,8.405458,192.168.10.184,192.168.10.196,1514,iPerf3,0,8748922,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6612,8.407116,192.168.10.196,192.168.10.184,54,TCP,0.001658,1,0,8573722,212992,,5201  >  52343 [ACK] Seq=1 Ack=8573722 Win=212992 Len=0,
6613,8.407302,192.168.10.184,192.168.10.196,1514,iPerf3,0.000186,8750382,1460,1,262144,178120,52343  >  5201[BoundErrorUnreassembled Packet],
6614,8.407303,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8751842,1460,1,262144,179580,52343  >  5201[BoundErrorUnreassembled Packet],
6615,8.407304,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8753302,1460,1,262144,181040,52343  >  5201[BoundErrorUnreassembled Packet],
6616,8.407305,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8754762,1460,1,262144,182500,52343  >  5201[BoundErrorUnreassembled Packet],
6617,8.407305,192.168.10.184,192.168.10.196,1514,iPerf3,0,8756222,1460,1,262144,183960,52343  >  5201[BoundErrorUnreassembled Packet],
6618,8.407306,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8757682,1460,1,262144,185420,52343  >  5201[BoundErrorUnreassembled Packet],
6619,8.407307,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8759142,1460,1,262144,186880,52343  >  5201[BoundErrorUnreassembled Packet],
6620,8.407307,192.168.10.184,192.168.10.196,1514,iPerf3,0,8760602,1460,1,262144,188340,52343  >  5201[BoundErrorUnreassembled Packet],
6621,8.407308,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8762062,1460,1,262144,189800,52343  >  5201[BoundErrorUnreassembled Packet],
6622,8.407309,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8763522,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6623,8.407309,192.168.10.184,192.168.10.196,1514,iPerf3,0,8764982,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6624,8.40731,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8766442,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6625,8.407311,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8767902,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6626,8.407311,192.168.10.184,192.168.10.196,1514,iPerf3,0,8769362,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6627,8.407312,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8770822,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6628,8.407313,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8772282,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6629,8.407314,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8773742,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6630,8.407314,192.168.10.184,192.168.10.196,1514,iPerf3,0,8775202,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6631,8.407315,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8776662,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6632,8.407316,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8778122,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6633,8.407316,192.168.10.184,192.168.10.196,1514,iPerf3,0,8779582,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6634,8.407595,192.168.10.196,192.168.10.184,54,TCP,0.000279,1,0,8602922,212992,,5201  >  52343 [ACK] Seq=1 Ack=8602922 Win=212992 Len=0,
6635,8.407742,192.168.10.184,192.168.10.196,1514,iPerf3,0.000147,8781042,1460,1,262144,179580,52343  >  5201[BoundErrorUnreassembled Packet],
6636,8.407743,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8782502,1460,1,262144,181040,52343  >  5201[BoundErrorUnreassembled Packet],
6637,8.407744,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8783962,1460,1,262144,182500,52343  >  5201[BoundErrorUnreassembled Packet],
6638,8.407745,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8785422,1460,1,262144,183960,52343  >  5201[BoundErrorUnreassembled Packet],
6639,8.407745,192.168.10.184,192.168.10.196,1514,iPerf3,0,8786882,1460,1,262144,185420,52343  >  5201[BoundErrorUnreassembled Packet],
6640,8.407746,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8788342,1460,1,262144,186880,52343  >  5201[BoundErrorUnreassembled Packet],
6641,8.407747,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8789802,1460,1,262144,188340,52343  >  5201[BoundErrorUnreassembled Packet],
6642,8.407747,192.168.10.184,192.168.10.196,1514,iPerf3,0,8791262,1460,1,262144,189800,52343  >  5201[BoundErrorUnreassembled Packet],
6643,8.407748,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8792722,1460,1,262144,191260,52343  >  5201[BoundErrorUnreassembled Packet],
6644,8.407749,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8794182,1460,1,262144,192720,52343  >  5201[BoundErrorUnreassembled Packet],
6645,8.40775,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8795642,1460,1,262144,194180,52343  >  5201[BoundErrorUnreassembled Packet],
6646,8.40775,192.168.10.184,192.168.10.196,1514,iPerf3,0,8797102,1460,1,262144,195640,52343  >  5201[BoundErrorUnreassembled Packet],
6647,8.407751,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8798562,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6648,8.407752,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8800022,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
6649,8.407752,192.168.10.184,192.168.10.196,1514,iPerf3,0,8801482,1460,1,262144,200020,52343  >  5201[BoundErrorUnreassembled Packet],
6650,8.407753,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8802942,1460,1,262144,201480,52343  >  5201[BoundErrorUnreassembled Packet],
6651,8.407753,192.168.10.184,192.168.10.196,1514,iPerf3,0,8804402,1460,1,262144,202940,52343  >  5201[BoundErrorUnreassembled Packet],
6652,8.407754,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8805862,1460,1,262144,204400,52343  >  5201[BoundErrorUnreassembled Packet],
6653,8.407755,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8807322,1460,1,262144,205860,52343  >  5201[BoundErrorUnreassembled Packet],
6654,8.407755,192.168.10.184,192.168.10.196,1514,iPerf3,0,8808782,1460,1,262144,207320,52343  >  5201[BoundErrorUnreassembled Packet],
6655,8.408641,192.168.10.196,192.168.10.184,54,TCP,0.000886,1,0,8614602,212992,,5201  >  52343 [ACK] Seq=1 Ack=8614602 Win=212992 Len=0,
6656,8.408801,192.168.10.184,192.168.10.196,1514,iPerf3,0.00016,8810242,1460,1,262144,197100,52343  >  5201[BoundErrorUnreassembled Packet],
6657,8.408802,192.168.10.184,192.168.10.196,1514,iPerf3,0.000001,8811702,1460,1,262144,198560,52343  >  5201[BoundErrorUnreassembled Packet],
