No.,Time,TCP Delta,Source,Destination,TCP Segment Len,Bytes in flight,Calculated window size,Info,Phase
179,1.324223,0.000001000,192.168.10.184,192.168.10.196,1460,52560,262144,52343  >  5201 [ACK] Seq=227798 Ack=1 Win=262144 Len=1460,---
180,1.324225,0.000002000,192.168.10.184,192.168.10.196,1460,54020,262144,52343  >  5201 [ACK] Seq=229258 Ack=1 Win=262144 Len=1460,---
181,1.324225,0.000000000,192.168.10.184,192.168.10.196,1460,55480,262144,52343  >  5201 [ACK] Seq=230718 Ack=1 Win=262144 Len=1460,---
182,1.324226,0.000001000,192.168.10.184,192.168.10.196,1460,56940,262144,52343  >  5201 [ACK] Seq=232178 Ack=1 Win=262144 Len=1460,---
183,1.324228,0.000002000,192.168.10.184,192.168.10.196,1460,58400,262144,52343  >  5201 [ACK] Seq=233638 Ack=1 Win=262144 Len=1460,---
184,1.324229,0.000001000,192.168.10.184,192.168.10.196,1460,59860,262144,52343  >  5201 [ACK] Seq=235098 Ack=1 Win=262144 Len=1460,---
185,1.325678,0.001449000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=178158 Win=212992 Len=0,---
186,1.325780,0.000102000,192.168.10.184,192.168.10.196,1460,59860,262144,52343  >  5201 [ACK] Seq=236558 Ack=1 Win=262144 Len=1460,---
187,1.325781,0.000001000,192.168.10.184,192.168.10.196,1460,61320,262144,52343  >  5201 [ACK] Seq=238018 Ack=1 Win=262144 Len=1460,---
188,1.327653,0.001872000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=198598 Win=212992 Len=0,---
189,1.327809,0.000156000,192.168.10.184,192.168.10.196,1460,42340,262144,52343  >  5201 [ACK] Seq=239478 Ack=1 Win=262144 Len=1460,---
190,1.327811,0.000002000,192.168.10.184,192.168.10.196,1460,43800,262144,52343  >  5201 [ACK] Seq=240938 Ack=1 Win=262144 Len=1460,---
191,1.327811,0.000000000,192.168.10.184,192.168.10.196,1460,45260,262144,52343  >  5201 [ACK] Seq=242398 Ack=1 Win=262144 Len=1460,---
192,1.327812,0.000001000,192.168.10.184,192.168.10.196,1460,46720,262144,52343  >  5201 [ACK] Seq=243858 Ack=1 Win=262144 Len=1460,---
193,1.327813,0.000001000,192.168.10.184,192.168.10.196,1460,48180,262144,52343  >  5201 [ACK] Seq=245318 Ack=1 Win=262144 Len=1460,---
194,1.327814,0.000001000,192.168.10.184,192.168.10.196,1460,49640,262144,52343  >  5201 [ACK] Seq=246778 Ack=1 Win=262144 Len=1460,---
195,1.327815,0.000001000,192.168.10.184,192.168.10.196,1460,51100,262144,52343  >  5201 [ACK] Seq=248238 Ack=1 Win=262144 Len=1460,---
196,1.327816,0.000001000,192.168.10.184,192.168.10.196,1460,52560,262144,52343  >  5201 [ACK] Seq=249698 Ack=1 Win=262144 Len=1460,---
197,1.327817,0.000001000,192.168.10.184,192.168.10.196,1460,54020,262144,52343  >  5201 [ACK] Seq=251158 Ack=1 Win=262144 Len=1460,---
198,1.327818,0.000001000,192.168.10.184,192.168.10.196,1460,55480,262144,52343  >  5201 [ACK] Seq=252618 Ack=1 Win=262144 Len=1460,---
199,1.327819,0.000001000,192.168.10.184,192.168.10.196,1460,56940,262144,52343  >  5201 [ACK] Seq=254078 Ack=1 Win=262144 Len=1460,---
200,1.327820,0.000001000,192.168.10.184,192.168.10.196,1460,58400,262144,52343  >  5201 [ACK] Seq=255538 Ack=1 Win=262144 Len=1460,---
201,1.327821,0.000001000,192.168.10.184,192.168.10.196,1460,59860,262144,52343  >  5201 [ACK] Seq=256998 Ack=1 Win=262144 Len=1460,---
202,1.327822,0.000001000,192.168.10.184,192.168.10.196,1460,61320,262144,52343  >  5201 [ACK] Seq=258458 Ack=1 Win=262144 Len=1460,---
203,1.327823,0.000001000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=259918 Ack=1 Win=262144 Len=1460,---
204,1.327824,0.000001000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=261378 Ack=1 Win=262144 Len=1460,---
205,1.328604,0.000780000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=201518 Win=212992 Len=0,---
206,1.328722,0.000118000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=262838 Ack=1 Win=262144 Len=1460,---
207,1.328723,0.000001000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=264298 Ack=1 Win=262144 Len=1460,---
208,1.328724,0.000001000,192.168.10.184,192.168.10.196,1460,65700,262144,52343  >  5201 [ACK] Seq=265758 Ack=1 Win=262144 Len=1460,---
209,1.328724,0.000000000,192.168.10.184,192.168.10.196,1460,67160,262144,52343  >  5201 [ACK] Seq=267218 Ack=1 Win=262144 Len=1460,---
210,1.329129,0.000405000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=214658 Win=212992 Len=0,---
211,1.329231,0.000102000,192.168.10.184,192.168.10.196,1460,55480,262144,52343  >  5201 [ACK] Seq=268678 Ack=1 Win=262144 Len=1460,---
212,1.329232,0.000001000,192.168.10.184,192.168.10.196,1460,56940,262144,52343  >  5201 [ACK] Seq=270138 Ack=1 Win=262144 Len=1460,---
213,1.329233,0.000001000,192.168.10.184,192.168.10.196,1460,58400,262144,52343  >  5201 [ACK] Seq=271598 Ack=1 Win=262144 Len=1460,---
214,1.329234,0.000001000,192.168.10.184,192.168.10.196,1460,59860,262144,52343  >  5201 [ACK] Seq=273058 Ack=1 Win=262144 Len=1460,---
215,1.329235,0.000001000,192.168.10.184,192.168.10.196,1460,61320,262144,52343  >  5201 [ACK] Seq=274518 Ack=1 Win=262144 Len=1460,---
216,1.329236,0.000001000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=275978 Ack=1 Win=262144 Len=1460,---
217,1.329237,0.000001000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=277438 Ack=1 Win=262144 Len=1460,---
218,1.329238,0.000001000,192.168.10.184,192.168.10.196,1460,65700,262144,52343  >  5201 [ACK] Seq=278898 Ack=1 Win=262144 Len=1460,---
219,1.329239,0.000001000,192.168.10.184,192.168.10.196,1460,67160,262144,52343  >  5201 [ACK] Seq=280358 Ack=1 Win=262144 Len=1460,---
220,1.329240,0.000001000,192.168.10.184,192.168.10.196,1460,68620,262144,52343  >  5201 [ACK] Seq=281818 Ack=1 Win=262144 Len=1460,---
221,1.329241,0.000001000,192.168.10.184,192.168.10.196,1460,70080,262144,52343  >  5201 [ACK] Seq=283278 Ack=1 Win=262144 Len=1460,---
222,1.332147,0.002906000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=223418 Win=212992 Len=0,---
223,1.332267,0.000120000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=284738 Ack=1 Win=262144 Len=1460,---
224,1.332268,0.000001000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=286198 Ack=1 Win=262144 Len=1460,---
225,1.332270,0.000002000,192.168.10.184,192.168.10.196,1460,65700,262144,52343  >  5201 [ACK] Seq=287658 Ack=1 Win=262144 Len=1460,---
226,1.332270,0.000000000,192.168.10.184,192.168.10.196,1460,67160,262144,52343  >  5201 [ACK] Seq=289118 Ack=1 Win=262144 Len=1460,---
227,1.332271,0.000001000,192.168.10.184,192.168.10.196,1460,68620,262144,52343  >  5201 [ACK] Seq=290578 Ack=1 Win=262144 Len=1460,---
228,1.332272,0.000001000,192.168.10.184,192.168.10.196,1460,70080,262144,52343  >  5201 [ACK] Seq=292038 Ack=1 Win=262144 Len=1460,---
229,1.332273,0.000001000,192.168.10.184,192.168.10.196,1460,71540,262144,52343  >  5201 [ACK] Seq=293498 Ack=1 Win=262144 Len=1460,---
230,1.332274,0.000001000,192.168.10.184,192.168.10.196,1460,73000,262144,52343  >  5201 [ACK] Seq=294958 Ack=1 Win=262144 Len=1460,---
231,1.437315,0.105041000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=236558 Win=212992 Len=0,---
232,1.437391,0.000076000,192.168.10.184,192.168.10.196,1460,61320,262144,52343  >  5201 [ACK] Seq=296418 Ack=1 Win=262144 Len=1460,---
233,1.437391,0.000000000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=297878 Ack=1 Win=262144 Len=1460,---
234,1.437391,0.000000000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=299338 Ack=1 Win=262144 Len=1460,---
235,1.437392,0.000001000,192.168.10.184,192.168.10.196,1460,65700,262144,52343  >  5201 [ACK] Seq=300798 Ack=1 Win=262144 Len=1460,---
236,1.437392,0.000000000,192.168.10.184,192.168.10.196,1460,67160,262144,52343  >  5201 [ACK] Seq=302258 Ack=1 Win=262144 Len=1460,---
237,1.437393,0.000001000,192.168.10.184,192.168.10.196,1460,68620,262144,52343  >  5201 [ACK] Seq=303718 Ack=1 Win=262144 Len=1460,---
238,1.437393,0.000000000,192.168.10.184,192.168.10.196,1460,70080,262144,52343  >  5201 [ACK] Seq=305178 Ack=1 Win=262144 Len=1460,---
239,1.437393,0.000000000,192.168.10.184,192.168.10.196,1460,71540,262144,52343  >  5201 [ACK] Seq=306638 Ack=1 Win=262144 Len=1460,---
240,1.437394,0.000001000,192.168.10.184,192.168.10.196,1460,73000,262144,52343  >  5201 [ACK] Seq=308098 Ack=1 Win=262144 Len=1460,---
241,1.437394,0.000000000,192.168.10.184,192.168.10.196,1460,74460,262144,52343  >  5201 [ACK] Seq=309558 Ack=1 Win=262144 Len=1460,---
242,1.437394,0.000000000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=311018 Ack=1 Win=262144 Len=1460,---
243,1.438062,0.000668000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=239478 Win=212992 Len=0,---
244,1.438103,0.000041000,192.168.10.184,192.168.10.196,1460,74460,262144,52343  >  5201 [ACK] Seq=312478 Ack=1 Win=262144 Len=1460,---
245,1.438103,0.000000000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=313938 Ack=1 Win=262144 Len=1460,---
246,1.438104,0.000001000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=315398 Ack=1 Win=262144 Len=1460,---
247,1.438104,0.000000000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=316858 Ack=1 Win=262144 Len=1460,---
248,1.440734,0.002630000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=262838 Win=212992 Len=0,---
249,1.440788,0.000054000,192.168.10.184,192.168.10.196,1460,56940,262144,52343  >  5201 [ACK] Seq=318318 Ack=1 Win=262144 Len=1460,---
250,1.440788,0.000000000,192.168.10.184,192.168.10.196,1460,58400,262144,52343  >  5201 [ACK] Seq=319778 Ack=1 Win=262144 Len=1460,---
251,1.440789,0.000001000,192.168.10.184,192.168.10.196,1460,59860,262144,52343  >  5201 [ACK] Seq=321238 Ack=1 Win=262144 Len=1460,---
252,1.440789,0.000000000,192.168.10.184,192.168.10.196,1460,61320,262144,52343  >  5201 [ACK] Seq=322698 Ack=1 Win=262144 Len=1460,---
253,1.440789,0.000000000,192.168.10.184,192.168.10.196,1460,62780,262144,52343  >  5201 [ACK] Seq=324158 Ack=1 Win=262144 Len=1460,---
254,1.440790,0.000001000,192.168.10.184,192.168.10.196,1460,64240,262144,52343  >  5201 [ACK] Seq=325618 Ack=1 Win=262144 Len=1460,---
255,1.440790,0.000000000,192.168.10.184,192.168.10.196,1460,65700,262144,52343  >  5201 [ACK] Seq=327078 Ack=1 Win=262144 Len=1460,---
256,1.440790,0.000000000,192.168.10.184,192.168.10.196,1460,67160,262144,52343  >  5201 [ACK] Seq=328538 Ack=1 Win=262144 Len=1460,---
257,1.440791,0.000001000,192.168.10.184,192.168.10.196,1460,68620,262144,52343  >  5201 [ACK] Seq=329998 Ack=1 Win=262144 Len=1460,---
258,1.440791,0.000000000,192.168.10.184,192.168.10.196,1460,70080,262144,52343  >  5201 [ACK] Seq=331458 Ack=1 Win=262144 Len=1460,---
259,1.440792,0.000001000,192.168.10.184,192.168.10.196,1460,71540,262144,52343  >  5201 [ACK] Seq=332918 Ack=1 Win=262144 Len=1460,---
260,1.440792,0.000000000,192.168.10.184,192.168.10.196,1460,73000,262144,52343  >  5201 [ACK] Seq=334378 Ack=1 Win=262144 Len=1460,---
261,1.440793,0.000001000,192.168.10.184,192.168.10.196,1460,74460,262144,52343  >  5201 [ACK] Seq=335838 Ack=1 Win=262144 Len=1460,---
262,1.440793,0.000000000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=337298 Ack=1 Win=262144 Len=1460,---
263,1.440793,0.000000000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=338758 Ack=1 Win=262144 Len=1460,---
264,1.440794,0.000001000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=340218 Ack=1 Win=262144 Len=1460,---
265,1.440794,0.000000000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=341678 Ack=1 Win=262144 Len=1460,---
266,1.440794,0.000000000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=343138 Ack=1 Win=262144 Len=1460,---
267,1.441423,0.000629000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=268678 Win=212992 Len=0,---
268,1.441461,0.000038000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=344598 Ack=1 Win=262144 Len=1460,---
269,1.441461,0.000000000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=346058 Ack=1 Win=262144 Len=1460,---
270,1.441462,0.000001000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=347518 Ack=1 Win=262144 Len=1460,---
271,1.441462,0.000000000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=348978 Ack=1 Win=262144 Len=1460,---
272,1.441463,0.000001000,192.168.10.184,192.168.10.196,1460,83220,262144,52343  >  5201 [ACK] Seq=350438 Ack=1 Win=262144 Len=1460,---
273,1.441463,0.000000000,192.168.10.184,192.168.10.196,1460,84680,262144,52343  >  5201 [ACK] Seq=351898 Ack=1 Win=262144 Len=1460,---
274,1.445058,0.003595000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=284738 Win=212992 Len=0,---
275,1.445112,0.000054000,192.168.10.184,192.168.10.196,1460,70080,262144,52343  >  5201 [ACK] Seq=353358 Ack=1 Win=262144 Len=1460,---
276,1.445112,0.000000000,192.168.10.184,192.168.10.196,1460,71540,262144,52343  >  5201 [ACK] Seq=354818 Ack=1 Win=262144 Len=1460,---
277,1.445113,0.000001000,192.168.10.184,192.168.10.196,1460,73000,262144,52343  >  5201 [ACK] Seq=356278 Ack=1 Win=262144 Len=1460,---
278,1.445113,0.000000000,192.168.10.184,192.168.10.196,1460,74460,262144,52343  >  5201 [ACK] Seq=357738 Ack=1 Win=262144 Len=1460,---
279,1.445113,0.000000000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=359198 Ack=1 Win=262144 Len=1460,---
280,1.445114,0.000001000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=360658 Ack=1 Win=262144 Len=1460,---
281,1.445114,0.000000000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=362118 Ack=1 Win=262144 Len=1460,---
282,1.445115,0.000001000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=363578 Ack=1 Win=262144 Len=1460,---
283,1.445115,0.000000000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=365038 Ack=1 Win=262144 Len=1460,---
284,1.445115,0.000000000,192.168.10.184,192.168.10.196,1460,83220,262144,52343  >  5201 [ACK] Seq=366498 Ack=1 Win=262144 Len=1460,---
285,1.445116,0.000001000,192.168.10.184,192.168.10.196,1460,84680,262144,52343  >  5201 [ACK] Seq=367958 Ack=1 Win=262144 Len=1460,---
286,1.445116,0.000000000,192.168.10.184,192.168.10.196,1460,86140,262144,52343  >  5201 [ACK] Seq=369418 Ack=1 Win=262144 Len=1460,---
287,1.445117,0.000001000,192.168.10.184,192.168.10.196,1460,87600,262144,52343  >  5201 [ACK] Seq=370878 Ack=1 Win=262144 Len=1460,---
288,1.445367,0.000250000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=296418 Win=212992 Len=0,---
289,1.445408,0.000041000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=372338 Ack=1 Win=262144 Len=1460,---
290,1.445409,0.000001000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=373798 Ack=1 Win=262144 Len=1460[Packet size limited during capture],---
291,1.445409,0.000000000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=375258 Ack=1 Win=262144 Len=1460,---
292,1.445410,0.000001000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=376718 Ack=1 Win=262144 Len=1460,---
293,1.445411,0.000001000,192.168.10.184,192.168.10.196,1460,83220,262144,52343  >  5201 [ACK] Seq=378178 Ack=1 Win=262144 Len=1460,---
294,1.445411,0.000000000,192.168.10.184,192.168.10.196,1460,84680,262144,52343  >  5201 [ACK] Seq=379638 Ack=1 Win=262144 Len=1460,---
295,1.445412,0.000001000,192.168.10.184,192.168.10.196,1460,86140,262144,52343  >  5201 [ACK] Seq=381098 Ack=1 Win=262144 Len=1460,---
296,1.445412,0.000000000,192.168.10.184,192.168.10.196,1460,87600,262144,52343  >  5201 [ACK] Seq=382558 Ack=1 Win=262144 Len=1460[Packet size limited during capture],---
297,1.445413,0.000001000,192.168.10.184,192.168.10.196,1460,89060,262144,52343  >  5201 [ACK] Seq=384018 Ack=1 Win=262144 Len=1460,---
298,1.445413,0.000000000,192.168.10.184,192.168.10.196,1460,90520,262144,52343  >  5201 [ACK] Seq=385478 Ack=1 Win=262144 Len=1460,---
299,1.551390,0.105977000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=312478 Win=212992 Len=0,---
300,1.551535,0.000145000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=386938 Ack=1 Win=262144 Len=1460,---
301,1.551536,0.000001000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=388398 Ack=1 Win=262144 Len=1460,---
302,1.551538,0.000002000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=389858 Ack=1 Win=262144 Len=1460,---
303,1.551538,0.000000000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=391318 Ack=1 Win=262144 Len=1460,---
304,1.551539,0.000001000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=392778 Ack=1 Win=262144 Len=1460,---
305,1.551541,0.000002000,192.168.10.184,192.168.10.196,1460,83220,262144,52343  >  5201 [ACK] Seq=394238 Ack=1 Win=262144 Len=1460,---
306,1.551541,0.000000000,192.168.10.184,192.168.10.196,1460,84680,262144,52343  >  5201 [ACK] Seq=395698 Ack=1 Win=262144 Len=1460,---
307,1.551542,0.000001000,192.168.10.184,192.168.10.196,1460,86140,262144,52343  >  5201 [ACK] Seq=397158 Ack=1 Win=262144 Len=1460,---
308,1.551543,0.000001000,192.168.10.184,192.168.10.196,1460,87600,262144,52343  >  5201 [ACK] Seq=398618 Ack=1 Win=262144 Len=1460,---
309,1.551544,0.000001000,192.168.10.184,192.168.10.196,1460,89060,262144,52343  >  5201 [ACK] Seq=400078 Ack=1 Win=262144 Len=1460,---
310,1.551546,0.000002000,192.168.10.184,192.168.10.196,1460,90520,262144,52343  >  5201 [ACK] Seq=401538 Ack=1 Win=262144 Len=1460,---
311,1.551547,0.000001000,192.168.10.184,192.168.10.196,1460,91980,262144,52343  >  5201 [ACK] Seq=402998 Ack=1 Win=262144 Len=1460,---
312,1.551548,0.000001000,192.168.10.184,192.168.10.196,1460,93440,262144,52343  >  5201 [ACK] Seq=404458 Ack=1 Win=262144 Len=1460,---
313,1.552656,0.001108000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=318318 Win=212992 Len=0,---
314,1.552775,0.000119000,192.168.10.184,192.168.10.196,1460,89060,262144,52343  >  5201 [ACK] Seq=405918 Ack=1 Win=262144 Len=1460,---
315,1.552775,0.000000000,192.168.10.184,192.168.10.196,1460,90520,262144,52343  >  5201 [ACK] Seq=407378 Ack=1 Win=262144 Len=1460,---
316,1.552776,0.000001000,192.168.10.184,192.168.10.196,1460,91980,262144,52343  >  5201 [ACK] Seq=408838 Ack=1 Win=262144 Len=1460,---
317,1.552778,0.000002000,192.168.10.184,192.168.10.196,1460,93440,262144,52343  >  5201 [ACK] Seq=410298 Ack=1 Win=262144 Len=1460,---
318,1.552778,0.000000000,192.168.10.184,192.168.10.196,1460,94900,262144,52343  >  5201 [ACK] Seq=411758 Ack=1 Win=262144 Len=1460,---
319,1.552780,0.000002000,192.168.10.184,192.168.10.196,1460,96360,262144,52343  >  5201 [ACK] Seq=413218 Ack=1 Win=262144 Len=1460,---
320,1.555095,0.002315000,192.168.10.196,192.168.10.184,0,,212992,5201  >  52343 [ACK] Seq=1 Ack=344598 Win=212992 Len=0,---
321,1.555259,0.000164000,192.168.10.184,192.168.10.196,1460,71540,262144,52343  >  5201 [ACK] Seq=414678 Ack=1 Win=262144 Len=1460,---
322,1.555260,0.000001000,192.168.10.184,192.168.10.196,1460,73000,262144,52343  >  5201 [ACK] Seq=416138 Ack=1 Win=262144 Len=1460,---
323,1.555261,0.000001000,192.168.10.184,192.168.10.196,1460,74460,262144,52343  >  5201 [ACK] Seq=417598 Ack=1 Win=262144 Len=1460,---
324,1.555262,0.000001000,192.168.10.184,192.168.10.196,1460,75920,262144,52343  >  5201 [ACK] Seq=419058 Ack=1 Win=262144 Len=1460,---
325,1.555263,0.000001000,192.168.10.184,192.168.10.196,1460,77380,262144,52343  >  5201 [ACK] Seq=420518 Ack=1 Win=262144 Len=1460,---
326,1.555264,0.000001000,192.168.10.184,192.168.10.196,1460,78840,262144,52343  >  5201 [ACK] Seq=421978 Ack=1 Win=262144 Len=1460,---
327,1.555265,0.000001000,192.168.10.184,192.168.10.196,1460,80300,262144,52343  >  5201 [ACK] Seq=423438 Ack=1 Win=262144 Len=1460,---
328,1.555266,0.000001000,192.168.10.184,192.168.10.196,1460,81760,262144,52343  >  5201 [ACK] Seq=424898 Ack=1 Win=262144 Len=1460,---
329,1.555267,0.000001000,192.168.10.184,192.168.10.196,1460,83220,262144,52343  >  5201 [ACK] Seq=426358 Ack=1 Win=262144 Len=1460,---
330,1.555267,0.000000000,192.168.10.184,192.168.10.196,1460,84680,262144,52343  >  5201 [ACK] Seq=427818 Ack=1 Win=262144 Len=1460,---
331,1.555269,0.000002000,192.168.10.184,192.168.10.196,1460,86140,262144,52343  >  5201 [ACK] Seq=429278 Ack=1 Win=262144 Len=1460,---
332,1.555269,0.000000000,192.168.10.184,192.168.10.196,1460,87600,262144,52343  >  5201 [ACK] Seq=430738 Ack=1 Win=262144 Len=1460,---
333,1.555270,0.000001000,192.168.10.184,192.168.10.196,1460,89060,262144,52343  >  5201 [ACK] Seq=432198 Ack=1 Win=262144 Len=1460,---
334,1.555271,0.000001000,192.168.10.184,192.168.10.196,1460,90520,262144,52343  >  5201 [ACK] Seq=433658 Ack=1 Win=262144 Len=1460,---
