"No.","Time","Source","Destination","Length","Protocol","TCP Delta","Sequence Number","TCP Segment Len","ACK","Calculated window size","Bytes in flight","Info"
"5369","7.363122","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7077222","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5370","7.404025","192.168.10.196","192.168.10.184","54","TCP","0.040903000","1","0","6887422","212992","","5201  >  52343 [ACK] Seq=1 Ack=6887422 Win=212992 Len=0"
"5371","7.404139","192.168.10.184","192.168.10.196","1514","iPerf3","0.000114000","7078682","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5372","7.404140","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7080142","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5373","7.404723","192.168.10.196","192.168.10.184","54","TCP","0.000583000","1","0","6916622","212992","","5201  >  52343 [ACK] Seq=1 Ack=6916622 Win=212992 Len=0"
"5374","7.404901","192.168.10.184","192.168.10.196","1514","iPerf3","0.000178000","7081602","1460","1","262144","166440","52343  >  5201[BoundErrorUnreassembled Packet]"
"5375","7.404902","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7083062","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"5376","7.404903","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7084522","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"5377","7.404904","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7085982","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"5378","7.404904","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7087442","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"5379","7.404905","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7088902","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"5380","7.404906","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7090362","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"5381","7.404906","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7091822","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"5382","7.404907","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7093282","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"5383","7.404908","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7094742","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"5384","7.404908","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7096202","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"5385","7.404909","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7097662","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"5386","7.404910","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7099122","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"5387","7.404910","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7100582","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"5388","7.404911","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7102042","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"5389","7.404911","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7103502","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"5390","7.404912","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7104962","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"5391","7.404913","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7106422","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"5392","7.404914","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7107882","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5393","7.404914","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7109342","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5394","7.406009","192.168.10.196","192.168.10.184","54","TCP","0.001095000","1","0","6919542","212992","","5201  >  52343 [ACK] Seq=1 Ack=6919542 Win=212992 Len=0"
"5395","7.406123","192.168.10.184","192.168.10.196","1514","iPerf3","0.000114000","7110802","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5396","7.406124","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7112262","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5397","7.408063","192.168.10.196","192.168.10.184","54","TCP","0.001939000","1","0","6928302","212992","","5201  >  52343 [ACK] Seq=1 Ack=6928302 Win=212992 Len=0"
"5398","7.408191","192.168.10.184","192.168.10.196","1514","iPerf3","0.000128000","7113722","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"5399","7.408192","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7115182","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"5400","7.408192","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7116642","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"5401","7.408193","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7118102","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"5402","7.408194","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7119562","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5403","7.408194","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7121022","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5404","7.409450","192.168.10.196","192.168.10.184","54","TCP","0.001256000","1","0","6960422","212992","","5201  >  52343 [ACK] Seq=1 Ack=6960422 Win=212992 Len=0"
"5405","7.409635","192.168.10.184","192.168.10.196","1514","iPerf3","0.000185000","7122482","1460","1","262144","163520","52343  >  5201[BoundErrorUnreassembled Packet]"
"5406","7.409636","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7123942","1460","1","262144","164980","52343  >  5201[BoundErrorUnreassembled Packet]"
"5407","7.409637","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7125402","1460","1","262144","166440","52343  >  5201[BoundErrorUnreassembled Packet]"
"5408","7.409637","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7126862","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"5409","7.409638","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7128322","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"5410","7.409639","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7129782","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"5411","7.409639","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7131242","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"5412","7.409640","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7132702","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"5413","7.409641","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7134162","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"5414","7.409642","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7135622","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"5415","7.409642","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7137082","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"5416","7.409643","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7138542","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"5417","7.409644","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7140002","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"5418","7.409644","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7141462","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"5419","7.409645","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7142922","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"5420","7.409646","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7144382","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"5421","7.409646","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7145842","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"5422","7.409647","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7147302","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"5423","7.409648","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7148762","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"5424","7.409648","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7150222","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"5425","7.409649","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7151682","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5426","7.409650","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7153142","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5427","7.410930","192.168.10.196","192.168.10.184","54","TCP","0.001280000","1","0","6989622","212992","","5201  >  52343 [ACK] Seq=1 Ack=6989622 Win=212992 Len=0"
"5428","7.411107","192.168.10.184","192.168.10.196","1514","iPerf3","0.000177000","7154602","1460","1","262144","166440","52343  >  5201[BoundErrorUnreassembled Packet]"
"5429","7.411108","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7156062","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"5430","7.411109","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7157522","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"5431","7.411109","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7158982","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"5432","7.411110","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7160442","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"5433","7.411111","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7161902","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"5434","7.411111","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7163362","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"5435","7.411112","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7164822","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"5436","7.411113","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7166282","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"5437","7.411114","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7167742","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"5438","7.411114","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7169202","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"5439","7.411115","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7170662","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"5440","7.411116","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7172122","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"5441","7.411116","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7173582","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"5442","7.411117","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7175042","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
"5443","7.411118","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7176502","1460","1","262144","188340","52343  >  5201[BoundErrorUnreassembled Packet]"
"5444","7.411118","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7177962","1460","1","262144","189800","52343  >  5201[BoundErrorUnreassembled Packet]"
"5445","7.411119","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7179422","1460","1","262144","191260","52343  >  5201[BoundErrorUnreassembled Packet]"
"5446","7.411120","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7180882","1460","1","262144","192720","52343  >  5201[BoundErrorUnreassembled Packet]"
"5447","7.411121","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7182342","1460","1","262144","194180","52343  >  5201[BoundErrorUnreassembled Packet]"
"5448","7.413444","192.168.10.196","192.168.10.184","54","TCP","0.002323000","1","0","7017362","212992","","5201  >  52343 [ACK] Seq=1 Ack=7017362 Win=212992 Len=0"
"5449","7.413608","192.168.10.184","192.168.10.196","1514","iPerf3","0.000164000","7183802","1460","1","262144","167900","52343  >  5201[BoundErrorUnreassembled Packet]"
"5450","7.413610","192.168.10.184","192.168.10.196","1514","iPerf3","0.000002000","7185262","1460","1","262144","169360","52343  >  5201[BoundErrorUnreassembled Packet]"
"5451","7.413610","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7186722","1460","1","262144","170820","52343  >  5201[BoundErrorUnreassembled Packet]"
"5452","7.413611","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7188182","1460","1","262144","172280","52343  >  5201[BoundErrorUnreassembled Packet]"
"5453","7.413612","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7189642","1460","1","262144","173740","52343  >  5201[BoundErrorUnreassembled Packet]"
"5454","7.413613","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7191102","1460","1","262144","175200","52343  >  5201[BoundErrorUnreassembled Packet]"
"5455","7.413614","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7192562","1460","1","262144","176660","52343  >  5201[BoundErrorUnreassembled Packet]"
"5456","7.413614","192.168.10.184","192.168.10.196","1514","iPerf3","0.000000000","7194022","1460","1","262144","178120","52343  >  5201[BoundErrorUnreassembled Packet]"
"5457","7.413615","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7195482","1460","1","262144","179580","52343  >  5201[BoundErrorUnreassembled Packet]"
"5458","7.413616","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7196942","1460","1","262144","181040","52343  >  5201[BoundErrorUnreassembled Packet]"
"5459","7.413617","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7198402","1460","1","262144","182500","52343  >  5201[BoundErrorUnreassembled Packet]"
"5460","7.413618","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7199862","1460","1","262144","183960","52343  >  5201[BoundErrorUnreassembled Packet]"
"5461","7.413619","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7201322","1460","1","262144","185420","52343  >  5201[BoundErrorUnreassembled Packet]"
"5462","7.413620","192.168.10.184","192.168.10.196","1514","iPerf3","0.000001000","7202782","1460","1","262144","186880","52343  >  5201[BoundErrorUnreassembled Packet]"
